judge,facts,reason,label,accused,annotation
-0.2883088523331376,-1.1107412281833582,-1.1107412281833586,0,0.0,0
0.9595404826168694,-1.1107412241573056,-1.1107412281833586,0,0.0,0
-1.1095525767826766,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.1107407385155894,-1.1107412281079667,-1.1107412281833586,0,0.0,0
-1.079096588097346,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.0292303079072442,-1.110741226973806,-1.1107412281833586,0,1.0,0
0.9752406103965733,-1.096366011199644,-1.110741228179956,0,1.0,0
0.9681179734170953,-1.1061696460719188,-1.1107412281833586,0,1.0,0
0.6896146809963524,0.6424909078546186,-1.1107412281833586,0,1.0,0
-1.0947022384143734,-1.110741222921143,-1.1107412281833586,0,1.0,0
-1.1107410085005998,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.9280933629530773,-1.0986197941121845,-1.1107412281833586,0,1.0,0
-0.9760390079336205,-1.1107348079554127,-1.1107412281833586,0,1.0,0
0.9915749967676757,-1.1107412281832274,-1.1107412281833586,0,1.0,0
0.9355130263204191,-1.1107412281833586,0.0,0,0.0,0
0.3562670018142072,-1.110458285968734,-1.1107412281833586,0,0.0,0
-1.0708940261425433,-1.1095241151528978,-1.1107412281833582,0,1.0,0
0.9999433130589135,-1.1107412281833586,0.0,0,1.0,0
0.8218161469572646,-1.1107412281831914,-1.1107412281833586,0,1.0,0
-1.110629695888476,-1.109284589349976,-1.1107412281833586,0,1.0,0
-1.0998245003677516,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.2696344489990525,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.0886293266505307,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.9584482431230783,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.43271063351699934,-1.1107372360542596,-1.1107412281833586,0,1.0,0
-0.8030813289786407,-1.110741227935871,-1.1107412281833586,0,0.5,0
-1.110740860749532,-1.1107412281833586,-1.1107412281833586,0,0.5,0
-1.1036661450064555,-1.1107412281833582,-1.1107412281833586,0,0.0,0
-1.1088833745309783,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.8796837680891142,0.0,-1.1107412281833586,0,1.0,0
0.8160345682891528,-1.1107412281833586,0.0,0,1.0,0
-1.0930021205052065,-1.110741228158941,0.0,0,0.0,0
0.9826724606546898,-1.1107412281833586,0.0,0,0.0,0
-0.954610290752706,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.9999759149381542,-1.1107412281833586,0.0,0,0.0,0
-1.1045292137687879,-1.110685251341892,-1.1107412281833586,0,1.0,0
-0.8086442572640117,0.0,-1.1107412281833586,0,1.0,0
-1.1075139777533416,-1.1107412281828732,-1.1107412281833586,0,1.0,0
-1.110030580149253,-1.1107412281792626,-1.1107412281833544,0,1.0,0
-1.0390143408996453,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.7589184750961703,-1.1044922643231614,-1.1107412281833586,0,0.0,0
-0.9269563030386059,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.0882470555397719,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.9769583339672812,-1.1107412281833586,0.0,0,0.0,0
0.01557239751013792,-1.1107412281833586,-1.1107412281833586,0,0.5,0
0.9997171334343269,-1.1107412281833586,0.0,0,0.0,0
-1.0723371850801768,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.110694912845636,0.0,-1.1107412281833586,0,1.0,0
-1.0098403730502319,0.0,-1.1107408494050628,0,1.0,0
-1.1076750147007457,-1.1107412281716915,-1.1107412281833586,0,1.0,0
0.6676700679759917,0.0,-1.1107412281833586,0,1.0,0
0.930450516176225,0.0,-1.1107412281833586,0,1.0,0
0.4965178599878375,-1.1107412281832885,-1.1107412281833586,0,1.0,0
-1.1107411954336301,-1.1106300146028312,-1.1107412281833586,0,1.0,0
-1.0763648906059091,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.1833143150729827,-1.1107412281833586,-1.1107412278169082,0,0.0,0
-0.7910193955989454,-1.1107372232257318,-1.1107412281833586,0,1.0,0
0.3455541156636302,-1.1107412143232014,-1.1107412281833586,0,1.0,0
-0.43271063351699934,0.0,-1.1107412281833586,0,1.0,0
-1.1013714912737567,0.0,-1.1107412281833586,0,1.0,0
-0.8124690758477516,0.0,-1.1107412281833586,0,1.0,0
-1.11074114317877,0.0,-1.1107412281833586,0,1.0,0
0.9999999999989071,-1.1107412281833586,0.0,0,1.0,0
-1.0962873105104545,-1.1107412281833586,0.0,0,0.0,0
0.7096261511552233,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.7947556292534084,0.0,0.0,0,0.5,0
-1.1107389568216661,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.697865757041098,-1.1107407450706541,-1.1107412281833586,0,0.0,0
-1.110394563605362,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.1000295109879374,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.8847368037748927,-1.1107412281833582,-1.1107412281833586,0,1.0,0
-1.0631345059988806,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.1083184916728266,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.1027986707839617,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.9999826249779252,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.110688914657993,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.9982524293257629,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.28722145086750644,0.0,-1.1107412281833586,0,0.0,0
0.9063727608951722,-1.1107412281833586,0.0,0,1.0,0
-0.5300365002367492,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.4288241379550633,0.9999999999897012,-1.1107412281833586,0,0.5,0
-1.1000125822134716,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.6032312240022903,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.011426910293566777,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.9656637667661558,-1.1107412281833586,0.0,0,0.0,0
-1.1107399235470001,-1.1052038236428128,-1.1107412281833586,0,0.0,0
-1.0960079141308827,-1.110741119221411,-1.1107412281833586,0,1.0,0
-1.0841972299615392,-1.1107412128255296,-1.1107412281833586,0,1.0,0
0.3133012938632051,0.0,-1.1107412281833586,0,1.0,0
-1.066269275493279,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.9999999999997643,-1.1107412281833002,0.0,0,1.0,0
-1.1106482837857543,-1.110715375465521,-1.1107412281833586,0,1.0,0
-0.32628082158352917,0.0,-1.1107412281833586,0,1.0,0
-0.890973123161402,0.7281362169120023,-1.1107412281833586,0,1.0,0
-1.109541704131925,-1.1107371787564897,0.0,0,1.0,0
-0.43271063351699934,0.0,-1.1107412281833586,0,1.0,0
-0.46511160639819704,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.5050353762098673,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.16580784883700977,0.0,-1.1107412281833586,0,0.0,0
-0.16580784883700977,0.0,-1.1107412281833586,0,0.0,0
-0.43271063351699934,-1.1107412281831737,-1.1107412281833586,0,1.0,0
-1.110741197927761,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1103678029768367,-1.1107412281833586,0.0,0,1.0,0
0.4880511120224434,-1.1107412281832834,-1.1107412281833586,0,1.0,0
-1.1107165393794887,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1100220044570286,-1.110720020579398,-1.1107412281833586,0,0.0,0
-0.15396768680256695,0.0,-1.1107412281833586,0,1.0,0
-0.23247011284024408,0.999951202358531,-1.1107412281833586,0,1.0,0
-1.0484480838652421,0.9341286679381824,-1.1107412281833586,0,1.0,0
-0.9254455234577983,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.06943524925420047,-1.1107412281833586,-1.1107412281833586,0,0.5,0
-1.110740826281272,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-0.8812518213292538,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1107412277632085,-1.1107412281833586,-1.1107412281833586,0,0.0,0
0.6804712433697316,-1.0582393138452264,-1.1107412281833586,0,1.0,0
-0.9356870092780166,-1.110740813148797,-1.1107412281833586,0,1.0,0
0.6229023862728044,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1049320576525452,-1.1107412281833586,-1.1107412281833586,0,0.5,0
0.029507565207254793,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.103680212703809,-1.1107409895859808,-1.1107412281833586,0,1.0,0
-1.1063818877241096,-1.1107412281833577,-1.1107412281833586,0,1.0,0
-0.43271063351699934,-1.1107412281833475,-1.1107412281833586,0,1.0,0
-0.7949823317478409,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.107758009925858,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1107406951133603,0.0,-1.1107412281833586,0,1.0,0
-0.43936556811283856,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-0.10298892638885891,-1.1107412281833586,-1.1107412281833586,0,1.0,0
0.999339915414883,-1.1107412281833586,0.0,0,0.0,0
-1.0790441931911174,-1.1107412281833586,-1.1107412281833586,0,1.0,0
-1.1107411557365388,0.0,-1.1107412281833586,0,1.0,0
-0.22431313362722247,0.0,-1.110741228182428,0,1.0,0
-0.07355731850795362,0.0,-1.1107412281833586,0,1.0,0
-0.08181330066775636,-1.1107412281833544,-1.1107412281833586,0,1.0,0
-1.1101291316170425,0.0,0.0,0,0.5,0
-1.1099043116318044,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,0.0,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.1107408482782022,0.0,-1.1107412281833586,0,1.0,0
-1.1107410967641904,0.0,-1.1107412281833586,0,1.0,0
-1.0903260789417493,0.0,-1.1107412281833586,0,1.0,0
-1.1106188262429804,0.0,-1.1107412281833586,0,1.0,0
-1.1107395241810227,0.0,-1.1107412281833586,0,1.0,0
-1.1107353972672407,0.0,-1.1107412281833586,0,1.0,0
-1.1107412173888718,0.0,-1.1107412281833586,0,1.0,0
-1.1107412281701992,0.0,-1.1107412281833586,0,1.0,0
-1.1105528013561121,0.0,-1.1107412281833586,0,1.0,0
-1.00191116902224,0.0,-1.1107412281833586,0,1.0,0
-1.00191116902224,0.0,-1.1107412281833586,0,1.0,0
-1.110689527073087,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.1106792557040874,0.0,-1.1107412281833586,0,1.0,0
-1.1099043116318044,0.0,-1.1107412281833586,0,1.0,0
-1.1099043116318044,0.0,-1.1107412281833586,0,1.0,0
-1.1107412261565703,0.0,-1.1107412281833586,0,1.0,0
-1.1095208917481114,0.0,-1.1107412281833586,0,1.0,0
-1.1104148414640862,0.0,-1.1107412281833586,0,1.0,0
-1.1107411317343752,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.1103243241699399,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.1107412264336625,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.00191116902224,0.0,-1.1107412281833586,0,1.0,0
-1.1095208917481114,0.0,-1.1107412281833586,0,1.0,0
-1.00191116902224,0.0,-1.1107412281833586,0,1.0,0
-1.1107375024577666,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.1107412281833586,0.0,-1.1107412281833586,0,1.0,0
-1.110741223563903,0.0,-1.1107412281833586,0,1.0,0
-1.1107410389668269,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,0.0,0,1.0,0
-1.0873037621289496,0.0,-1.1107412281833586,0,1.0,0
-1.110334292523577,0.0,-1.1107412281833586,0,1.0,0
-1.1107412281833586,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,-1.1107412281833586,0,1.0,0
-1.1107411689771358,0.0,-1.1107412281833586,0,1.0,0
-1.1107412271251558,0.0,-1.1107412281833586,0,1.0,0
-1.0872483652075704,0.0,-1.1107412281833586,0,1.0,0
-0.634289571379815,-1.1107412281833586,-1.1107412281833586,0,0.0,0
-1.1090708104988563,0.0,-1.1107412281833586,0,0.0,0
-1.110554508612221,-1.1107412281833586,0.0,0,1.0,0
-0.16580784883700977,0.0,0.0,0,1.0,0
-1.1107382662998788,0.0,-1.1107412281833586,0,0.0,0
0.5741446145845931,-1.1107412281833582,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.0980409375200706,0.0,0.0,0,1.0,0
-1.0422059228573992,-1.1107412281832147,-1.1107412281833586,0,1.0,0
-1.003503063343531,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,0.0,0.0,0,1.0,0
-1.0422059228573992,-1.1107412281833586,0.0,0,0.5,0
-1.0422059228573992,0.0,0.0,0,0.5,0
-1.0422059228573992,0.0,-1.1107412281833586,0,0.5,0
-1.0422059228573992,0.0,-1.1107412281833586,0,1.0,0
-1.1107392537032683,0.0,-1.1107412281833586,0,0.5,0
-1.003503063343531,0.0,-1.1107412281833586,0,1.0,0
-1.0422059228573992,-1.1107412281833573,-1.1107412281833586,0,0.5,0
